# SPID Algorithm Proof-of-Concept 0.4.6
# Created by Erik Hjelmvik - erik.hjelmvik at gmail.com
# http://sourceforge.net/projects/spid 
# 
# Parsing file: C:\Users\jan.pluskal\sources\netfoxframework\Netfox.Framework2\TestingData\pcap_mix\mix.pcap
# SPID start: 1406123787.487079000
# SPID stop: 1406123814.073680000
# Total time: 00:00:26.5866016
# 
# Total number of sessions: 5198
# 
# Identified protocols summary:
# [protocolName]	[numberOfSessions]
# DNS	2852
# HTTP	2226
# IMAP	8
# MSN	3
# POP	3
# SMTP	23
# SpotifyServer	1
# SSL	60
# UNKNOWN	22
# 
# 
# Configuration:
# config/divergenceThreshold: 2.04
# config/maxSimultaneousSessions: 1000
# config/maxFramesToInspectPerSession: 20
# config/displayAllProtocolModelDivergences: true
# config/timestampFormat: UNIX_TIME
# config/displayLogFile: true
# config/appendUnidirectionalSessions: false
# config/attributeMeters/attributeMeter/AccumulatedDirectionBytesMeter: active
# config/attributeMeters/attributeMeter/ActionReactionFirst3ByteHashMeter: active
# config/attributeMeters/attributeMeter/ByteBitValueMeter: -
# config/attributeMeters/attributeMeter/ByteFrequencyMeter: active
# config/attributeMeters/attributeMeter/ByteFrequencyOfFirstPacketBytesMeter: active
# config/attributeMeters/attributeMeter/BytePairsReocurringCountIn32FirstBytesMeter: active
# config/attributeMeters/attributeMeter/BytePairsReocurringIn32FirstBytesMeter: -
# config/attributeMeters/attributeMeter/BytePairsReocurringOffsetsIn32FirstBytesMeter: -
# config/attributeMeters/attributeMeter/ByteValueOffsetHashOfFirst32BytesInFirst4PacketsMeter: active
# config/attributeMeters/attributeMeter/DirectionByteFrequencyMeter: -
# config/attributeMeters/attributeMeter/DirectionPacketLengthDistributionMeter: active
# config/attributeMeters/attributeMeter/DirectionPacketSizeChange: -
# config/attributeMeters/attributeMeter/First2OrderedFirst4CharWordsMeter: -
# config/attributeMeters/attributeMeter/First2OrderedFirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/First2OrderedPacketsFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst16ByteHashCountsMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst3ByteHashAndPacketLengthMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst8ByteHashDirectionCountsMeter: active
# config/attributeMeters/attributeMeter/First2PacketsPerDirectionFirst5BytesDifferencesMeter: -
# config/attributeMeters/attributeMeter/First4DirectionFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/First4OrderedDirectionFirstNByteNibblesMeter: active
# config/attributeMeters/attributeMeter/First4OrderedDirectionInterPacketDelayMeter: -
# config/attributeMeters/attributeMeter/First4OrderedDirectionPacketSizeMeter: -
# config/attributeMeters/attributeMeter/First4PacketsByteFrequencyMeter: active
# config/attributeMeters/attributeMeter/First4PacketsByteReoccurringDistanceWithByteHashMeter: -
# config/attributeMeters/attributeMeter/First4PacketsFirst16BytePairsMeter: -
# config/attributeMeters/attributeMeter/First4PacketsFirst32BytesEqualityMeter: active
# config/attributeMeters/attributeMeter/FirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/FirstPacketPerDirectionFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/FirstServerPacketFirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/NibblePositionFrequencyMeter: -
# config/attributeMeters/attributeMeter/NibblePositionPopularityMeter: active
# config/attributeMeters/attributeMeter/PacketLengthDistributionMeter: -
# config/attributeMeters/attributeMeter/PacketPairLengthPrimesMeter: -
# 
# 
# Protocol models:
# [protocolName]	[trainingSessionsCount]	[observationCount]
# BitTorrent	36	294
# DNS	41	154
# eDonkey	34	333
# eDonkeyTCPObfuscation	2646	27440
# eDonkeyUDPObfuscation	2794	8491
# FTP	73	885
# HTTP	121	812
# IMAP	13	113
# IRC	32	308
# ISAKMP	22	175
# MSE	2113	24208
# MSN	23	227
# POP	26	262
# SkypeTCP	683	6662
# SkypeUDP	4617	19920
# SMTP	27	296
# SpotifyP2P	3294	51378
# SpotifyServer	50	675
# SSH	54	577
# SSL	81	734
# 
# 
# [clientIp]	[clientPort]	[serverIp]	[serverPort]	[sessionStartTime]	[inspectedFramesWithPayload]	[identifiedProtocol]
192.168.1.1	TCP 2934	77.75.73.9	TCP 80	1375956914.203231000	2	HTTP
192.168.1.1	TCP 2935	77.75.73.9	TCP 80	1375956914.353489000	2	HTTP
192.168.1.1	TCP 2936	77.75.76.19	TCP 80	1375956915.975264000	12	HTTP
192.168.1.1	TCP 2930	77.75.72.22	TCP 80	1375956905.547464000	8	HTTP
192.168.1.1	TCP 2932	81.0.212.199	TCP 80	1375956912.777223000	4	HTTP
192.168.1.2	TCP 2701	194.79.52.192	TCP 80	1375957518.738049000	13	HTTP
192.168.1.2	TCP 2702	194.79.52.198	TCP 80	1375957519.472822000	13	HTTP
192.168.1.2	TCP 2704	194.79.52.198	TCP 80	1375957519.477988000	14	HTTP
192.168.1.2	TCP 2707	194.79.52.198	TCP 80	1375957519.496409000	13	HTTP
192.168.1.2	TCP 2706	194.79.52.198	TCP 80	1375957519.491991000	13	HTTP
192.168.1.2	TCP 2713	194.79.52.199	TCP 80	1375957520.272137000	13	HTTP
192.168.1.2	TCP 2708	194.79.52.195	TCP 80	1375957520.195971000	12	HTTP
192.168.1.2	TCP 2709	194.79.52.199	TCP 80	1375957520.251778000	12	HTTP
192.168.1.2	TCP 2712	194.79.52.199	TCP 80	1375957520.267752000	13	HTTP
192.168.1.2	TCP 2711	194.79.52.199	TCP 80	1375957520.259391000	13	HTTP
192.168.1.2	TCP 2710	194.79.52.199	TCP 80	1375957520.256027000	12	HTTP
192.168.1.2	TCP 2714	194.79.52.199	TCP 80	1375957520.275943000	13	HTTP
192.168.1.2	TCP 2705	194.79.52.198	TCP 80	1375957519.487572000	12	HTTP
192.168.1.2	TCP 2715	194.79.52.196	TCP 80	1375957520.361490000	12	HTTP
192.168.1.2	TCP 2703	194.79.52.198	TCP 80	1375957519.474691000	15	HTTP
192.168.1.2	TCP 2717	194.213.222.29	TCP 80	1375957522.463642000	10	HTTP
192.168.1.2	TCP 2722	194.79.54.61	TCP 80	1375957528.006812000	8	HTTP
192.168.1.2	TCP 2724	194.79.54.61	TCP 80	1375957533.780008000	3	HTTP
192.168.1.2	TCP 2723	194.79.54.61	TCP 80	1375957533.695719000	12	HTTP
192.168.1.2	TCP 2725	194.79.54.61	TCP 80	1375957534.124674000	12	HTTP
192.168.1.2	TCP 2727	194.79.54.61	TCP 80	1375957535.718239000	12	HTTP
192.168.1.2	TCP 2732	194.79.54.61	TCP 80	1375957538.153230000	3	HTTP
192.168.1.2	TCP 2734	194.79.54.61	TCP 80	1375957538.226745000	3	HTTP
192.168.1.2	TCP 2731	194.79.54.61	TCP 80	1375957538.129201000	3	HTTP
192.168.1.2	TCP 2733	194.79.54.61	TCP 80	1375957538.200201000	4	HTTP
192.168.1.2	TCP 2739	173.194.44.227	TCP 80	1375957538.842392000	11	HTTP
192.168.1.2	TCP 2738	194.79.54.61	TCP 80	1375957538.840319000	6	HTTP
192.168.1.2	TCP 2736	194.79.54.61	TCP 80	1375957538.819281000	7	HTTP
192.168.1.2	TCP 2743	194.213.222.29	TCP 80	1375957542.687825000	2	HTTP
192.168.1.2	TCP 2742	62.209.227.213	TCP 80	1375957542.522748000	2	HTTP
192.168.1.2	TCP 2741	108.161.189.161	TCP 80	1375957542.495082000	12	HTTP
192.168.1.2	TCP 2749	5.153.5.69	TCP 80	1375957552.626682000	5	HTTP
192.168.1.2	TCP 2752	5.153.5.69	TCP 80	1375957553.961706000	2	HTTP
192.168.1.2	TCP 2748	67.214.158.6	TCP 80	1375957552.614957000	1	HTTP
192.168.1.2	TCP 2751	173.193.240.138	TCP 80	1375957552.913740000	1	HTTP
192.168.1.2	TCP 2756	62.209.227.213	TCP 80	1375957613.915930000	2	HTTP
192.168.1.2	TCP 2757	62.209.227.213	TCP 80	1375957613.922252000	2	HTTP
192.168.1.2	TCP 2758	62.209.227.213	TCP 80	1375957685.550797000	2	HTTP
192.168.1.2	TCP 2759	62.209.227.213	TCP 80	1375957686.516786000	2	HTTP
192.168.1.2	TCP 2760	62.209.227.213	TCP 80	1375957686.705178000	2	HTTP
192.168.1.2	TCP 2761	62.209.227.213	TCP 80	1375957686.887180000	2	HTTP
192.168.1.2	TCP 2762	194.213.222.29	TCP 80	1375957686.912637000	2	HTTP
192.168.1.2	TCP 2763	62.209.227.213	TCP 80	1375957690.003108000	2	HTTP
192.168.1.2	TCP 2764	62.209.227.213	TCP 80	1375957690.128657000	2	HTTP
192.168.1.2	TCP 2765	62.209.227.213	TCP 80	1375957690.756098000	2	HTTP
192.168.1.2	TCP 2766	62.209.227.213	TCP 80	1375957690.885692000	2	HTTP
192.168.1.2	TCP 2716	217.31.54.24	TCP 80	1375957521.726524000	4	HTTP
192.168.1.3	TCP 2095	194.79.52.198	TCP 80	1375958121.866266000	12	HTTP
192.168.1.3	TCP 2096	194.79.52.198	TCP 80	1375958121.868169000	12	HTTP
192.168.1.3	TCP 2094	194.79.52.194	TCP 80	1375958116.787806000	12	HTTP
192.168.1.3	TCP 2100	194.79.52.198	TCP 80	1375958123.010247000	12	HTTP
192.168.1.3	TCP 2099	194.79.52.198	TCP 80	1375958123.005319000	13	HTTP
192.168.1.3	TCP 2098	194.79.52.198	TCP 80	1375958123.000526000	14	HTTP
192.168.1.3	TCP 2102	62.168.44.119	TCP 80	1375958126.330507000	9	HTTP
192.168.1.3	TCP 2110	194.79.54.62	TCP 80	1375958132.333865000	3	HTTP
192.168.1.3	TCP 2112	173.194.44.226	TCP 80	1375958133.392164000	11	HTTP
192.168.1.3	TCP 2111	194.79.54.62	TCP 80	1375958133.246188000	8	HTTP
192.168.1.3	TCP 2114	194.79.54.62	TCP 80	1375958138.319448000	12	HTTP
192.168.1.3	TCP 2115	194.79.54.62	TCP 80	1375958139.225959000	12	HTTP
192.168.1.3	TCP 2105	194.79.52.199	TCP 80	1375958127.724668000	12	HTTP
192.168.1.3	TCP 2107	194.79.52.199	TCP 80	1375958127.734117000	12	HTTP
192.168.1.3	TCP 2103	194.79.52.199	TCP 80	1375958127.715662000	12	HTTP
192.168.1.3	TCP 2108	194.79.52.199	TCP 80	1375958127.738365000	12	HTTP
192.168.1.3	TCP 2106	194.79.52.199	TCP 80	1375958127.729970000	13	HTTP
192.168.1.3	TCP 2121	62.168.44.119	TCP 80	1375958142.785048000	2	HTTP
192.168.1.3	TCP 2122	62.209.227.211	TCP 80	1375958142.861486000	2	HTTP
192.168.1.3	TCP 2119	194.79.52.224	TCP 80	1375958140.789004000	11	HTTP
192.168.1.3	TCP 2130	194.79.52.194	TCP 80	1375958161.221801000	1	HTTP
192.168.1.3	TCP 2133	62.209.227.211	TCP 80	1375958211.955559000	2	HTTP
192.168.1.3	TCP 2134	62.209.227.211	TCP 80	1375958212.240611000	2	HTTP
192.168.1.3	TCP 2135	62.209.227.211	TCP 80	1375958283.294192000	2	HTTP
192.168.1.3	TCP 2136	62.209.227.211	TCP 80	1375958284.301339000	2	HTTP
192.168.1.3	TCP 2137	62.209.227.211	TCP 80	1375958284.514372000	2	HTTP
192.168.1.3	TCP 2139	62.168.44.119	TCP 80	1375958284.740592000	2	HTTP
192.168.1.3	TCP 2138	62.209.227.211	TCP 80	1375958284.722307000	2	HTTP
192.168.1.3	TCP 2140	62.209.227.211	TCP 80	1375958288.149729000	2	HTTP
192.168.1.3	TCP 2141	62.209.227.211	TCP 80	1375958288.276060000	2	HTTP
192.168.1.3	TCP 2142	62.209.227.211	TCP 80	1375958288.903840000	2	HTTP
192.168.1.3	TCP 2143	62.209.227.211	TCP 80	1375958289.035677000	2	HTTP
192.168.1.3	TCP 2113	194.79.52.224	TCP 80	1375958133.717525000	2	HTTP
192.168.1.3	TCP 2101	217.31.54.18	TCP 80	1375958125.501249000	4	HTTP
192.168.1.1	TCP 2939	173.194.35.69	TCP 80	1375956928.901067000	2	HTTP
192.168.1.4	TCP 1956	95.168.204.188	TCP 80	1375958983.968972000	12	HTTP
192.168.1.4	TCP 1957	95.168.204.188	TCP 80	1375958985.092288000	12	HTTP
192.168.1.4	TCP 1958	95.168.204.188	TCP 80	1375958985.094837000	13	HTTP
192.168.1.4	TCP 1961	95.168.204.188	TCP 80	1375958985.126241000	13	HTTP
192.168.1.4	TCP 1962	173.194.35.70	TCP 443	1375958985.297606000	13	SSL
192.168.1.4	TCP 1959	95.168.204.188	TCP 80	1375958985.118798000	12	HTTP
192.168.1.4	TCP 1960	95.168.204.188	TCP 80	1375958985.122027000	12	HTTP
192.168.1.4	TCP 1955	95.168.204.188	TCP 80	1375958983.164151000	12	HTTP
192.168.1.4	TCP 1972	173.194.35.67	TCP 80	1375958993.630764000	11	HTTP
192.168.1.4	TCP 1971	88.86.101.2	TCP 80	1375958993.626006000	2	HTTP
192.168.1.4	TCP 1974	173.194.35.67	TCP 80	1375958993.638513000	11	HTTP
192.168.1.4	TCP 1976	173.194.35.67	TCP 80	1375958993.646976000	11	HTTP
192.168.1.4	TCP 1975	173.194.35.67	TCP 80	1375958993.643679000	11	HTTP
192.168.1.4	TCP 1973	173.194.35.67	TCP 80	1375958993.633619000	11	HTTP
192.168.1.4	TCP 1963	78.24.10.28	TCP 80	1375958985.535789000	13	HTTP
192.168.1.4	TCP 1982	173.194.44.237	TCP 80	1375959000.995928000	12	HTTP
192.168.1.4	TCP 1979	173.194.35.79	TCP 443	1375958999.625014000	13	SSL
192.168.1.3	TCP 2124	194.79.52.224	TCP 80	1375958143.020445000	4	HTTP
192.168.1.4	TCP 1987	173.194.44.225	TCP 80	1375959013.343437000	11	HTTP
192.168.1.4	TCP 1983	173.194.44.237	TCP 80	1375959000.997798000	11	HTTP
192.168.1.4	TCP 1995	195.113.232.89	TCP 80	1375959020.373248000	11	HTTP
192.168.1.4	TCP 1965	68.232.35.121	TCP 80	1375958993.444072000	4	HTTP
192.168.1.4	TCP 1966	68.232.35.121	TCP 80	1375958993.445975000	4	HTTP
192.168.1.4	TCP 1968	68.232.35.121	TCP 80	1375958993.612615000	8	HTTP
192.168.1.4	TCP 1970	68.232.35.121	TCP 80	1375958993.620670000	4	HTTP
192.168.1.4	TCP 1967	68.232.35.121	TCP 80	1375958993.606259000	8	HTTP
192.168.1.4	TCP 1969	68.232.35.121	TCP 80	1375958993.616150000	8	HTTP
192.168.1.2	TCP 2728	194.79.52.98	TCP 80	1375957535.900955000	3	HTTP
192.168.1.2	TCP 2735	194.79.52.99	TCP 80	1375957538.289553000	4	HTTP
192.168.1.4	TCP 1977	78.24.10.27	TCP 80	1375958995.747022000	2	HTTP
192.168.1.4	TCP 1978	78.24.10.27	TCP 80	1375958995.756198000	8	HTTP
192.168.1.4	TCP 1989	217.31.54.24	TCP 80	1375959015.060275000	2	HTTP
192.168.1.1	TCP 2943	217.11.235.70	TCP 80	1375959534.065307000	14	HTTP
192.168.1.1	TCP 2949	217.11.235.110	TCP 80	1375959535.612378000	12	HTTP
192.168.1.1	TCP 2944	217.11.235.70	TCP 80	1375959534.840967000	13	HTTP
192.168.1.1	TCP 2952	217.11.235.95	TCP 80	1375959536.391402000	1	HTTP
192.168.1.2	TCP 2726	173.194.35.92	TCP 80	1375957534.467300000	2	HTTP
192.168.1.2	TCP 2747	50.19.209.70	TCP 80	1375957547.188873000	2	HTTP
192.168.1.2	TCP 2745	50.19.209.70	TCP 443	1375957547.097346000	4	SSL
192.168.1.2	TCP 2746	50.19.209.70	TCP 443	1375957547.149312000	4	SSL
192.168.1.2	TCP 2753	204.236.217.99	TCP 80	1375957558.763033000	2	HTTP
192.168.1.2	TCP 2754	54.235.180.153	TCP 80	1375957563.268942000	5	HTTP
192.168.1.2	TCP 2740	173.194.35.94	TCP 80	1375957542.367562000	6	HTTP
192.168.1.2	TCP 2750	50.16.225.220	TCP 80	1375957552.637286000	2	HTTP
192.168.1.1	TCP 2951	81.2.196.211	TCP 80	1375959536.183672000	2	HTTP
192.168.1.2	TCP 2744	173.194.44.227	TCP 80	1375957545.150889000	4	HTTP
192.168.1.2	TCP 2755	107.23.176.214	TCP 80	1375957612.296432000	2	HTTP
192.168.1.1	TCP 2953	217.11.235.95	TCP 80	1375959640.640614000	2	HTTP
192.168.1.1	TCP 2954	173.194.44.237	TCP 80	1375959641.415934000	12	HTTP
192.168.1.1	TCP 2958	173.194.44.224	TCP 80	1375959644.587567000	11	HTTP
192.168.1.1	TCP 2961	88.86.101.2	TCP 80	1375959647.747814000	1	HTTP
192.168.1.1	TCP 2962	92.43.25.100	TCP 80	1375959648.092990000	1	HTTP
192.168.1.1	TCP 2955	173.194.44.250	TCP 80	1375959643.452661000	12	HTTP
192.168.1.1	TCP 2969	195.113.232.82	TCP 80	1375959656.567570000	11	HTTP
192.168.1.1	TCP 2957	81.2.196.211	TCP 80	1375959644.417222000	2	HTTP
192.168.1.1	TCP 2963	88.86.107.65	TCP 80	1375959648.557597000	1	HTTP
192.168.1.1	TCP 2959	217.31.54.18	TCP 80	1375959644.602181000	2	HTTP
192.168.1.2	TCP 2768	46.255.224.60	TCP 80	1375960170.450910000	11	HTTP
192.168.1.2	TCP 2771	46.255.224.26	TCP 80	1375960174.236083000	12	HTTP
192.168.1.2	TCP 2775	46.255.224.26	TCP 80	1375960174.254402000	11	HTTP
192.168.1.2	TCP 2772	46.255.224.26	TCP 80	1375960174.240230000	12	HTTP
192.168.1.2	TCP 2773	46.255.224.26	TCP 80	1375960174.244682000	12	HTTP
192.168.1.2	TCP 2770	46.255.224.26	TCP 80	1375960174.231971000	12	HTTP
192.168.1.2	TCP 2774	46.255.224.26	TCP 80	1375960174.248624000	12	HTTP
192.168.1.2	TCP 2777	46.255.224.80	TCP 80	1375960174.700147000	11	HTTP
192.168.1.2	TCP 2778	46.255.224.26	TCP 80	1375960174.964908000	11	HTTP
192.168.1.2	TCP 2786	46.255.224.26	TCP 80	1375960176.155418000	12	HTTP
192.168.1.2	TCP 2785	46.255.224.26	TCP 80	1375960176.117420000	12	HTTP
192.168.1.2	TCP 2787	46.255.224.26	TCP 80	1375960176.384017000	12	HTTP
192.168.1.3	TCP 2116	173.194.35.94	TCP 80	1375958140.401480000	7	HTTP
192.168.1.3	TCP 2125	173.194.44.226	TCP 80	1375958143.244320000	2	HTTP
192.168.1.2	TCP 2789	173.194.44.227	TCP 80	1375960185.186507000	11	HTTP
192.168.1.3	TCP 2126	173.194.44.249	TCP 80	1375958154.411141000	5	HTTP
192.168.1.2	TCP 2792	46.255.224.102	TCP 80	1375960195.018304000	3	HTTP
192.168.1.3	TCP 2127	173.194.44.249	TCP 80	1375958156.057625000	2	HTTP
192.168.1.2	TCP 2791	108.161.189.161	TCP 80	1375960194.761530000	12	HTTP
192.168.1.3	TCP 2128	173.194.44.242	TCP 80	1375958157.321819000	2	HTTP
192.168.1.3	TCP 2129	173.194.35.95	TCP 80	1375958159.079068000	2	HTTP
192.168.1.2	TCP 2797	5.153.5.69	TCP 80	1375960207.183232000	5	HTTP
192.168.1.2	TCP 2801	5.153.5.69	TCP 80	1375960209.944536000	2	HTTP
192.168.1.2	TCP 2799	173.193.240.138	TCP 80	1375960207.571946000	2	HTTP
192.168.1.2	TCP 2776	81.0.212.207	TCP 80	1375960174.288594000	13	HTTP
192.168.1.2	TCP 2737	86.58.179.98	TCP 80	1375957538.832842000	4	HTTP
192.168.1.2	TCP 2806	85.235.246.25	TCP 80	1375960226.577919000	6	HTTP
192.168.1.2	TCP 2807	85.235.246.25	TCP 80	1375960231.141879000	11	HTTP
192.168.1.2	TCP 2809	85.235.246.25	TCP 80	1375960240.820359000	11	HTTP
192.168.1.2	TCP 64457	10.10.10.1	TCP 53	1375960264.893815000	2	DNS
192.168.1.2	TCP 2811	198.7.58.86	TCP 80	1375960265.007638000	12	HTTP
192.168.1.2	TCP 53330	10.10.10.1	TCP 53	1375960313.969363000	2	DNS
192.168.1.2	TCP 2812	198.7.58.86	TCP 80	1375960314.084648000	11	HTTP
192.168.1.2	TCP 2767	46.255.224.60	TCP 80	1375960168.647234000	3	HTTP
192.168.1.2	TCP 2784	81.0.212.199	TCP 80	1375960175.390804000	2	HTTP
192.168.1.2	TCP 2783	81.0.212.199	TCP 80	1375960175.382239000	2	HTTP
192.168.1.2	TCP 2779	217.31.54.24	TCP 80	1375960175.019084000	2	HTTP
192.168.1.2	TCP 2782	81.0.212.199	TCP 80	1375960175.375815000	2	HTTP
192.168.1.2	TCP 2805	217.31.54.18	TCP 80	1375960222.128701000	2	HTTP
192.168.1.2	TCP 2780	81.0.212.199	TCP 80	1375960175.367726000	8	HTTP
192.168.1.2	TCP 2781	81.0.212.199	TCP 80	1375960175.371703000	8	HTTP
192.168.1.2	TCP 2810	81.0.212.207	TCP 80	1375960241.415648000	9	HTTP
192.168.1.3	TCP 2118	194.79.52.224	TCP 80	1375958140.785572000	6	HTTP
192.168.1.3	TCP 2120	194.79.52.224	TCP 80	1375958140.792437000	9	HTTP
192.168.1.3	TCP 2117	194.79.52.224	TCP 80	1375958140.783090000	6	HTTP
192.168.1.3	TCP 2123	194.79.52.224	TCP 80	1375958143.015449000	4	HTTP
192.168.1.4	TCP 1980	95.168.199.171	TCP 80	1375958999.642586000	3	HTTP
192.168.1.1	TCP 2937	86.58.179.98	TCP 80	1375956917.399029000	4	HTTP
192.168.1.1	TCP 2938	173.194.35.65	TCP 443	1375956924.397401000	8	SSL
192.168.1.4	TCP 1999	173.194.44.250	TCP 443	1375959022.437776000	10	SSL
192.168.1.4	TCP 1984	173.194.44.250	TCP 80	1375959001.962053000	10	HTTP
192.168.1.4	TCP 1992	173.194.44.241	TCP 80	1375959019.994051000	2	HTTP
192.168.1.3	TCP 2149	173.194.44.228	TCP 80	1375961422.134892000	12	HTTP
192.168.1.2	TCP 2718	194.79.52.196	TCP 80	1375957523.681002000	4	HTTP
192.168.1.2	TCP 2729	194.79.52.198	TCP 80	1375957535.918595000	6	HTTP
192.168.1.2	TCP 2721	194.79.52.199	TCP 80	1375957524.884256000	7	HTTP
192.168.1.3	TCP 2154	173.194.35.95	TCP 80	1375961622.795319000	12	HTTP
192.168.1.3	TCP 2156	173.194.35.95	TCP 80	1375961630.833739000	12	HTTP
192.168.1.3	TCP 2155	173.194.35.79	TCP 80	1375961627.623326000	11	HTTP
192.168.1.1	TCP 2965	173.194.44.237	TCP 80	1375959653.110715000	5	HTTP
192.168.1.1	TCP 2964	173.194.44.237	TCP 80	1375959653.106126000	3	HTTP
192.168.1.1	TCP 2967	173.194.44.240	TCP 80	1375959654.442646000	2	HTTP
192.168.1.1	TCP 2972	173.194.35.79	TCP 80	1375959659.813125000	5	HTTP
192.168.1.3	TCP 2104	194.79.52.199	TCP 80	1375958127.720284000	4	HTTP
192.168.1.3	TCP 2097	194.79.52.198	TCP 80	1375958122.996040000	13	HTTP
192.168.1.3	TCP 2109	194.79.52.196	TCP 80	1375958128.130206000	4	HTTP
192.168.1.3	TCP 2132	194.79.52.198	TCP 80	1375958164.253066000	2	HTTP
192.168.1.3	TCP 2131	194.79.52.198	TCP 80	1375958164.249124000	2	HTTP
192.168.1.2	TCP 2788	46.255.224.26	TCP 80	1375960178.228545000	7	HTTP
192.168.1.2	TCP 2796	50.19.209.70	TCP 80	1375960198.865062000	2	HTTP
192.168.1.2	TCP 2795	50.19.209.70	TCP 443	1375960198.834100000	4	SSL
192.168.1.2	TCP 2794	50.19.209.70	TCP 443	1375960198.777613000	4	SSL
192.168.1.2	TCP 2803	204.236.217.99	TCP 80	1375960211.564306000	2	HTTP
192.168.1.2	TCP 2798	50.16.225.220	TCP 80	1375960207.191729000	2	HTTP
192.168.1.2	TCP 2790	173.194.44.237	TCP 80	1375960194.585917000	2	HTTP
192.168.1.2	TCP 2793	173.194.35.89	TCP 80	1375960197.169059000	2	HTTP
192.168.1.2	TCP 2800	173.194.44.244	TCP 80	1375960207.799355000	2	HTTP
192.168.1.2	TCP 2802	173.194.35.88	TCP 80	1375960211.122810000	2	HTTP
192.168.1.2	TCP 2804	54.235.180.153	TCP 80	1375960216.027391000	4	HTTP
192.168.1.2	TCP 2813	54.225.183.161	TCP 80	1375960337.908908000	2	HTTP
192.168.1.4	TCP 2000	46.255.224.60	TCP 80	1375962560.887998000	11	HTTP
192.168.1.4	TCP 2001	46.255.224.26	TCP 80	1375962564.491067000	11	HTTP
192.168.1.4	TCP 2002	46.255.224.26	TCP 80	1375962564.494431000	7	HTTP
192.168.1.4	TCP 2003	46.255.224.26	TCP 80	1375962564.498238000	12	HTTP
192.168.1.4	TCP 2004	46.255.224.26	TCP 80	1375962564.501501000	12	HTTP
192.168.1.4	TCP 2005	46.255.224.26	TCP 80	1375962564.506225000	11	HTTP
192.168.1.4	TCP 2006	46.255.224.26	TCP 80	1375962564.509250000	12	HTTP
192.168.1.4	TCP 2009	46.255.224.26	TCP 80	1375962565.249359000	12	HTTP
192.168.1.4	TCP 2010	173.194.44.250	TCP 443	1375962565.363692000	8	SSL
192.168.1.4	TCP 2011	46.255.224.26	TCP 80	1375962566.531736000	13	HTTP
192.168.1.4	TCP 2012	46.255.224.26	TCP 80	1375962566.778824000	13	HTTP
192.168.1.4	TCP 2022	46.255.224.26	TCP 80	1375962571.853648000	11	HTTP
192.168.1.4	TCP 2021	46.255.224.26	TCP 80	1375962571.692004000	12	HTTP
192.168.1.4	TCP 2023	173.194.44.229	TCP 80	1375962573.227009000	11	HTTP
192.168.1.4	TCP 2027	46.255.224.102	TCP 80	1375962577.906152000	3	HTTP
192.168.1.4	TCP 2007	81.0.212.208	TCP 80	1375962565.180670000	13	HTTP
192.168.1.4	TCP 2034	23.63.80.143	TCP 80	1375962591.837064000	12	HTTP
192.168.1.4	TCP 2042	23.63.84.174	TCP 80	1375962615.910044000	11	HTTP
192.168.1.4	TCP 2054	217.72.250.84	TCP 80	1375962621.712299000	3	HTTP
192.168.1.4	TCP 1985	69.171.237.20	TCP 80	1375959006.151982000	8	HTTP
192.168.1.4	TCP 2041	23.63.84.174	TCP 80	1375962615.905897000	11	HTTP
192.168.1.4	TCP 2013	81.0.212.201	TCP 80	1375962571.226649000	14	HTTP
192.168.1.4	TCP 2079	95.172.94.33	TCP 80	1375962636.502819000	1	HTTP
192.168.1.4	TCP 2064	216.52.121.177	TCP 80	1375962630.654239000	2	HTTP
192.168.1.4	TCP 2059	81.22.38.155	TCP 80	1375962625.788200000	10	HTTP
192.168.1.4	TCP 2072	206.165.250.83	TCP 80	1375962634.166732000	1	HTTP
192.168.1.4	TCP 2080	64.62.243.92	TCP 80	1375962636.805749000	2	HTTP
192.168.1.4	TCP 2089	85.235.246.25	TCP 80	1375962657.062559000	6	HTTP
192.168.1.4	TCP 2091	85.235.246.25	TCP 80	1375962663.397124000	11	HTTP
192.168.1.4	TCP 2049	207.198.117.137	TCP 80	1375962619.445987000	4	HTTP
192.168.1.4	TCP 2094	85.235.246.25	TCP 80	1375962668.979073000	3	HTTP
192.168.1.4	TCP 2095	85.235.246.25	TCP 80	1375962669.102346000	11	HTTP
192.168.1.4	TCP 2083	37.58.84.103	TCP 80	1375962639.054353000	4	HTTP
192.168.1.4	TCP 2052	193.0.160.244	TCP 80	1375962621.376062000	2	HTTP
192.168.1.4	TCP 2035	31.186.225.23	TCP 80	1375962594.141781000	10	HTTP
192.168.1.4	TCP 2069	205.209.52.106	TCP 80	1375962632.053091000	4	HTTP
192.168.1.4	TCP 2071	46.228.164.14	TCP 80	1375962633.888443000	2	HTTP
192.168.1.4	TCP 2043	93.184.220.20	TCP 80	1375962618.448322000	9	HTTP
192.168.1.4	TCP 2063	69.25.24.26	TCP 80	1375962629.407413000	2	HTTP
